420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 00:00:00;intensidade_precipitacao;1.0;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 00:10:00;intensidade_precipitacao;1.0;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 00:10:00;chuva;0.2;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 00:20:00;chuva;0.2;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 00:20:00;intensidade_precipitacao;1.0;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:00:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:00:00;intensidade_precipitacao;1.8227848101265824;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:10:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:10:00;intensidade_precipitacao;2.2222222222222223;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:20:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:20:00;intensidade_precipitacao;2.4242424242424243;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:30:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:30:00;intensidade_precipitacao;2.823529411764706;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:40:00;intensidade_precipitacao;3.1578947368421053;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:40:00;chuva;0.5890200000000001;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:50:00;intensidade_precipitacao;3.2286995515695067;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 01:50:00;chuva;0.5890200000000001;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:00:00;intensidade_precipitacao;3.5643564356435644;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:00:00;chuva;0.5890200000000001;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:10:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:10:00;intensidade_precipitacao;3.4782608695652173;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:20:00;chuva;0.5890200000000001;0004
